student,task,time,pathway_level,score
5964919,33008,midway,L1,1
5964919,96748,midway,L2,1
5964919,06238,midway,L2,1
5964919,97634,midway,L2,1
5964919,54596,midway,L2,1
5964919,13080,end_of_unit,L3,0
5964919,56741,end_of_unit,L3,0
5964919,27971,end_of_unit,L3,0
5964919,63088,end_of_unit,L3,0
5964919,14415,baseline,L1,0
5964919,56400,baseline,L1,0
5964919,00592,baseline,L1,1
7749433,49531,midway,L1,0
7749433,96568,midway,L1,0
7749433,33008,midway,L1,1
7749433,96748,midway,L2,0
7749433,06238,midway,L2,1
7749433,97634,midway,L2,1
7749433,54596,midway,L2,1
7749433,10231,end_of_unit,L2,0
7749433,97673,end_of_unit,L2,0
7749433,38641,end_of_unit,L2,0
7749433,13080,end_of_unit,L3,0
7749433,56741,end_of_unit,L3,0
7749433,27971,end_of_unit,L3,0
7749433,63088,end_of_unit,L3,0
7749433,14415,baseline,L1,0
7749433,56400,baseline,L1,0
7749433,00592,baseline,L1,0
3988202,96748,midway,L2,1
3988202,06238,midway,L2,1
3988202,97634,midway,L2,1
3988202,54596,midway,L2,1
3988202,13080,end_of_unit,L3,1
3988202,56741,end_of_unit,L3,1
3988202,27971,end_of_unit,L3,1
3988202,63088,end_of_unit,L3,1
3988202,14415,baseline,L1,0
3988202,56400,baseline,L1,1
3988202,00592,baseline,L1,1
9708718,96748,midway,L2,1
9708718,06238,midway,L2,1
9708718,97634,midway,L2,1
9708718,54596,midway,L2,1
9708718,14415,baseline,L1,1
9708718,56400,baseline,L1,1
9708718,00592,baseline,L1,1
9708718,13080,end_of_unit,L3,0
9708718,56741,end_of_unit,L3,0
9708718,27971,end_of_unit,L3,1
9708718,63088,end_of_unit,L3,1
4968127,49531,midway,L1,0
4968127,96568,midway,L1,0
4968127,33008,midway,L1,1
4968127,96748,midway,L2,1
4968127,06238,midway,L2,1
4968127,97634,midway,L2,1
4968127,54596,midway,L2,1
4968127,13080,end_of_unit,L3,1
4968127,56741,end_of_unit,L3,1
4968127,27971,end_of_unit,L3,0
4968127,63088,end_of_unit,L3,1
4968127,14415,baseline,L1,0
4968127,56400,baseline,L1,0
4968127,00592,baseline,L1,1
1936740,49531,midway,L1,0
1936740,96568,midway,L1,0
1936740,33008,midway,L1,0
1936740,96748,midway,L2,0
1936740,06238,midway,L2,0
1936740,97634,midway,L2,0
1936740,54596,midway,L2,0
1936740,10231,end_of_unit,L2,0
1936740,97673,end_of_unit,L2,1
1936740,38641,end_of_unit,L2,NA
1936740,13080,end_of_unit,L3,1
1936740,56741,end_of_unit,L3,1
1936740,27971,end_of_unit,L3,1
1936740,63088,end_of_unit,L3,1
1936740,14415,baseline,L1,1
1936740,56400,baseline,L1,1
1936740,00592,baseline,L1,0
4862933,96748,midway,L2,1
4862933,06238,midway,L2,1
4862933,97634,midway,L2,1
4862933,54596,midway,L2,1
4862933,13080,end_of_unit,L3,1
4862933,56741,end_of_unit,L3,1
4862933,27971,end_of_unit,L3,1
4862933,63088,end_of_unit,L3,1
4862933,14415,baseline,L1,1
4862933,56400,baseline,L1,1
4862933,00592,baseline,L1,1
0791929,13080,end_of_unit,L3,1
0791929,56741,end_of_unit,L3,0
0791929,27971,end_of_unit,L3,1
0791929,63088,end_of_unit,L3,0
0791929,49531,midway,L1,0
0791929,96568,midway,L1,0
0791929,33008,midway,L1,1
0791929,96748,midway,L2,1
0791929,06238,midway,L2,1
0791929,97634,midway,L2,1
0791929,54596,midway,L2,1
0791929,14415,baseline,L1,0
0791929,56400,baseline,L1,0
0791929,00592,baseline,L1,1
3645426,96748,midway,L2,1
3645426,06238,midway,L2,1
3645426,97634,midway,L2,1
3645426,54596,midway,L2,1
3645426,14415,baseline,L1,0
3645426,56400,baseline,L1,1
3645426,00592,baseline,L1,1
3645426,13080,end_of_unit,L3,0
3645426,56741,end_of_unit,L3,1
3645426,27971,end_of_unit,L3,1
3645426,63088,end_of_unit,L3,1
5207239,96748,midway,L2,0
5207239,06238,midway,L2,1
5207239,97634,midway,L2,1
5207239,54596,midway,L2,1
5207239,14415,baseline,L1,0
5207239,56400,baseline,L1,1
5207239,00592,baseline,L1,1
8147389,14415,baseline,L1,0
8147389,56400,baseline,L1,1
8147389,00592,baseline,L1,1
9728648,14415,baseline,L1,1
9728648,56400,baseline,L1,1
9728648,00592,baseline,L1,1
2112080,14415,baseline,L1,1
2112080,56400,baseline,L1,1
2112080,00592,baseline,L1,1
2112080,96748,midway,L2,1
2112080,06238,midway,L2,1
2112080,97634,midway,L2,1
2112080,54596,midway,L2,0
1798045,14415,baseline,L1,1
1798045,56400,baseline,L1,0
1798045,00592,baseline,L1,1
1798045,96748,midway,L2,1
1798045,06238,midway,L2,1
1798045,97634,midway,L2,1
1798045,54596,midway,L2,1
5872686,96748,midway,L2,0
5872686,06238,midway,L2,1
5872686,97634,midway,L2,1
5872686,54596,midway,L2,0
5872686,14415,baseline,L1,0
5872686,56400,baseline,L1,1
5872686,00592,baseline,L1,1
5120927,14415,baseline,L1,1
5120927,56400,baseline,L1,1
5120927,00592,baseline,L1,1
5120927,96748,midway,L2,1
5120927,06238,midway,L2,1
5120927,97634,midway,L2,1
5120927,54596,midway,L2,1
5968504,96748,midway,L2,1
5968504,06238,midway,L2,1
5968504,97634,midway,L2,1
5968504,54596,midway,L2,1
5968504,14415,baseline,L1,1
5968504,56400,baseline,L1,1
5968504,00592,baseline,L1,1
6763186,96748,midway,L2,1
6763186,06238,midway,L2,1
6763186,97634,midway,L2,1
6763186,54596,midway,L2,1
6763186,14415,baseline,L1,1
6763186,56400,baseline,L1,1
6763186,00592,baseline,L1,1
3217993,14415,baseline,L1,1
3217993,56400,baseline,L1,1
3217993,00592,baseline,L1,1
3217993,96748,midway,L2,1
3217993,06238,midway,L2,1
3217993,97634,midway,L2,1
3217993,54596,midway,L2,1
0576057,14415,baseline,L1,0
0576057,56400,baseline,L1,1
0576057,00592,baseline,L1,1
7702515,14415,baseline,L1,1
7702515,56400,baseline,L1,1
7702515,00592,baseline,L1,1
7702515,96748,midway,L2,1
7702515,06238,midway,L2,0
7702515,97634,midway,L2,1
7702515,54596,midway,L2,1
6776638,49531,midway,L1,1
6776638,96568,midway,L1,1
6776638,33008,midway,L1,1
6776638,96748,midway,L2,1
6776638,06238,midway,L2,1
6776638,97634,midway,L2,1
6776638,54596,midway,L2,1
6776638,14415,baseline,L1,1
6776638,56400,baseline,L1,1
6776638,00592,baseline,L1,0
3725510,96748,midway,L2,1
3725510,06238,midway,L2,1
3725510,97634,midway,L2,1
3725510,54596,midway,L2,1
3725510,14415,baseline,L1,1
3725510,56400,baseline,L1,1
3725510,00592,baseline,L1,1
2206852,96748,midway,L2,1
2206852,06238,midway,L2,1
2206852,97634,midway,L2,1
2206852,54596,midway,L2,1
2206852,14415,baseline,L1,1
2206852,56400,baseline,L1,0
2206852,00592,baseline,L1,1
1457767,14415,baseline,L1,1
1457767,56400,baseline,L1,1
1457767,00592,baseline,L1,1
1457767,96748,midway,L2,1
1457767,06238,midway,L2,1
1457767,97634,midway,L2,1
1457767,54596,midway,L2,1
8116301,13080,end_of_unit,L3,1
8116301,56741,end_of_unit,L3,1
8116301,27971,end_of_unit,L3,1
8116301,63088,end_of_unit,L3,1
8116301,96748,midway,L2,1
8116301,06238,midway,L2,1
8116301,97634,midway,L2,1
8116301,54596,midway,L2,1
8116301,49531,midway,L1,1
8116301,96568,midway,L1,1
8116301,33008,midway,L1,1
3320607,10231,end_of_unit,L2,1
3320607,97673,end_of_unit,L2,0
3320607,38641,end_of_unit,L2,1
3320607,13080,end_of_unit,L3,0
3320607,56741,end_of_unit,L3,0
3320607,27971,end_of_unit,L3,0
3320607,63088,end_of_unit,L3,0
3320607,14415,baseline,L1,1
3320607,56400,baseline,L1,0
3320607,00592,baseline,L1,1
3320607,96748,midway,L2,0
3320607,06238,midway,L2,1
3320607,97634,midway,L2,0
3320607,54596,midway,L2,1
4895215,13080,end_of_unit,L3,0
4895215,56741,end_of_unit,L3,1
4895215,27971,end_of_unit,L3,1
4895215,63088,end_of_unit,L3,1
4895215,96748,midway,L2,1
4895215,06238,midway,L2,1
4895215,97634,midway,L2,1
4895215,54596,midway,L2,1
4895215,14415,baseline,L1,1
4895215,56400,baseline,L1,1
4895215,00592,baseline,L1,1
9048316,49531,midway,L1,1
9048316,96568,midway,L1,0
9048316,33008,midway,L1,1
9048316,96748,midway,L2,1
9048316,06238,midway,L2,1
9048316,97634,midway,L2,1
9048316,54596,midway,L2,1
9048316,13080,end_of_unit,L3,0
9048316,56741,end_of_unit,L3,1
9048316,27971,end_of_unit,L3,0
9048316,63088,end_of_unit,L3,1
3258759,10231,end_of_unit,L2,1
3258759,97673,end_of_unit,L2,1
3258759,38641,end_of_unit,L2,1
3258759,13080,end_of_unit,L3,0
3258759,56741,end_of_unit,L3,0
3258759,27971,end_of_unit,L3,1
3258759,63088,end_of_unit,L3,1
3258759,96748,midway,L2,1
3258759,06238,midway,L2,1
3258759,97634,midway,L2,0
3258759,54596,midway,L2,1
3258759,14415,baseline,L1,1
3258759,56400,baseline,L1,0
3258759,00592,baseline,L1,1
4030485,13080,end_of_unit,L3,0
4030485,56741,end_of_unit,L3,0
4030485,27971,end_of_unit,L3,0
4030485,63088,end_of_unit,L3,0
4030485,14415,baseline,L1,1
4030485,56400,baseline,L1,0
4030485,00592,baseline,L1,1
4030485,96748,midway,L2,1
4030485,06238,midway,L2,1
4030485,97634,midway,L2,1
4030485,54596,midway,L2,1
7002083,13080,end_of_unit,L3,0
7002083,56741,end_of_unit,L3,0
7002083,27971,end_of_unit,L3,0
7002083,63088,end_of_unit,L3,1
7002083,14415,baseline,L1,0
7002083,56400,baseline,L1,1
7002083,00592,baseline,L1,1
7002083,96748,midway,L2,0
7002083,06238,midway,L2,1
7002083,97634,midway,L2,1
7002083,54596,midway,L2,1
0421585,49531,midway,L1,1
0421585,96568,midway,L1,1
0421585,33008,midway,L1,1
0421585,96748,midway,L2,0
0421585,06238,midway,L2,0
0421585,97634,midway,L2,0
0421585,54596,midway,L2,1
0421585,13080,end_of_unit,L3,0
0421585,56741,end_of_unit,L3,1
0421585,27971,end_of_unit,L3,0
0421585,63088,end_of_unit,L3,0
0421585,10231,end_of_unit,L2,1
0421585,97673,end_of_unit,L2,1
0421585,38641,end_of_unit,L2,1
2807889,13080,end_of_unit,L3,0
2807889,56741,end_of_unit,L3,0
2807889,27971,end_of_unit,L3,0
2807889,63088,end_of_unit,L3,1
2807889,96748,midway,L2,1
2807889,06238,midway,L2,1
2807889,97634,midway,L2,1
2807889,54596,midway,L2,1
2807889,49531,midway,L1,1
2807889,96568,midway,L1,1
2807889,33008,midway,L1,1
2749778,13080,end_of_unit,L3,0
2749778,56741,end_of_unit,L3,0
2749778,27971,end_of_unit,L3,0
2749778,63088,end_of_unit,L3,0
2749778,14415,baseline,L1,1
2749778,56400,baseline,L1,0
2749778,00592,baseline,L1,1
2749778,96748,midway,L2,1
2749778,06238,midway,L2,0
2749778,97634,midway,L2,1
2749778,54596,midway,L2,1
2131314,13080,end_of_unit,L3,0
2131314,56741,end_of_unit,L3,0
2131314,27971,end_of_unit,L3,0
2131314,63088,end_of_unit,L3,0
2131314,14415,baseline,L1,1
2131314,56400,baseline,L1,1
2131314,00592,baseline,L1,1
2131314,96748,midway,L2,1
2131314,06238,midway,L2,1
2131314,97634,midway,L2,1
2131314,54596,midway,L2,1
0175458,10231,end_of_unit,L2,0
0175458,97673,end_of_unit,L2,1
0175458,38641,end_of_unit,L2,1
0175458,13080,end_of_unit,L3,0
0175458,56741,end_of_unit,L3,1
0175458,27971,end_of_unit,L3,0
0175458,63088,end_of_unit,L3,0
0175458,96748,midway,L2,0
0175458,06238,midway,L2,0
0175458,97634,midway,L2,0
0175458,54596,midway,L2,0
0175458,49531,midway,L1,1
0175458,96568,midway,L1,1
0175458,33008,midway,L1,1
1570625,13080,end_of_unit,L3,1
1570625,56741,end_of_unit,L3,1
1570625,27971,end_of_unit,L3,1
1570625,63088,end_of_unit,L3,1
1570625,49531,midway,L1,1
1570625,96568,midway,L1,1
1570625,33008,midway,L1,1
1570625,96748,midway,L2,1
1570625,06238,midway,L2,1
1570625,97634,midway,L2,1
1570625,54596,midway,L2,1
0270078,13080,end_of_unit,L3,0
0270078,56741,end_of_unit,L3,0
0270078,27971,end_of_unit,L3,0
0270078,63088,end_of_unit,L3,1
0270078,96748,midway,L2,1
0270078,06238,midway,L2,1
0270078,97634,midway,L2,1
0270078,54596,midway,L2,1
0270078,14415,baseline,L1,1
0270078,56400,baseline,L1,0
0270078,00592,baseline,L1,1
7741710,10231,end_of_unit,L2,1
7741710,97673,end_of_unit,L2,1
7741710,38641,end_of_unit,L2,1
7741710,13080,end_of_unit,L3,0
7741710,56741,end_of_unit,L3,0
7741710,27971,end_of_unit,L3,0
7741710,63088,end_of_unit,L3,1
7741710,14415,baseline,L1,1
7741710,56400,baseline,L1,1
7741710,00592,baseline,L1,1
0291666,14415,baseline,L1,1
0291666,56400,baseline,L1,0
0291666,00592,baseline,L1,1
0291666,13080,end_of_unit,L3,1
0291666,56741,end_of_unit,L3,1
0291666,27971,end_of_unit,L3,1
0291666,63088,end_of_unit,L3,1
0291666,96748,midway,L2,1
0291666,06238,midway,L2,1
0291666,97634,midway,L2,1
0291666,54596,midway,L2,1
5120830,10231,end_of_unit,L2,0
5120830,97673,end_of_unit,L2,1
5120830,38641,end_of_unit,L2,1
5120830,13080,end_of_unit,L3,0
5120830,56741,end_of_unit,L3,0
5120830,27971,end_of_unit,L3,0
5120830,63088,end_of_unit,L3,0
5120830,96748,midway,L2,0
5120830,06238,midway,L2,0
5120830,97634,midway,L2,0
5120830,54596,midway,L2,0
5120830,49531,midway,L1,0
5120830,96568,midway,L1,0
5120830,33008,midway,L1,1
5120830,14415,baseline,L1,0
5120830,56400,baseline,L1,0
5120830,00592,baseline,L1,0
2064426,13080,end_of_unit,L3,1
2064426,56741,end_of_unit,L3,1
2064426,27971,end_of_unit,L3,1
2064426,63088,end_of_unit,L3,1
2064426,14415,baseline,L1,1
2064426,56400,baseline,L1,1
2064426,00592,baseline,L1,1
2064426,96748,midway,L2,1
2064426,06238,midway,L2,1
2064426,97634,midway,L2,1
2064426,54596,midway,L2,1
8230427,49531,midway,L1,0
8230427,96568,midway,L1,0
8230427,33008,midway,L1,1
8230427,96748,midway,L2,0
8230427,06238,midway,L2,0
8230427,97634,midway,L2,0
8230427,54596,midway,L2,0
8230427,10231,end_of_unit,L2,1
8230427,97673,end_of_unit,L2,1
8230427,38641,end_of_unit,L2,1
8230427,13080,end_of_unit,L3,0
8230427,56741,end_of_unit,L3,0
8230427,27971,end_of_unit,L3,1
8230427,63088,end_of_unit,L3,0
8230427,14415,baseline,L1,0
8230427,56400,baseline,L1,0
8230427,00592,baseline,L1,0
0299416,10231,end_of_unit,L2,1
0299416,97673,end_of_unit,L2,1
0299416,38641,end_of_unit,L2,1
0299416,13080,end_of_unit,L3,0
0299416,56741,end_of_unit,L3,0
0299416,27971,end_of_unit,L3,1
0299416,63088,end_of_unit,L3,0
0299416,49531,midway,L1,0
0299416,96568,midway,L1,0
0299416,33008,midway,L1,1
0299416,96748,midway,L2,1
0299416,06238,midway,L2,1
0299416,97634,midway,L2,0
0299416,54596,midway,L2,1
0299416,14415,baseline,L1,1
0299416,56400,baseline,L1,0
0299416,00592,baseline,L1,0
0187575,49531,midway,L1,0
0187575,96568,midway,L1,0
0187575,33008,midway,L1,0
0187575,96748,midway,L2,1
0187575,06238,midway,L2,1
0187575,97634,midway,L2,1
0187575,54596,midway,L2,1
0187575,14415,baseline,L1,0
0187575,56400,baseline,L1,0
0187575,00592,baseline,L1,0
0187575,10231,end_of_unit,L2,1
0187575,97673,end_of_unit,L2,1
0187575,38641,end_of_unit,L2,1
0187575,13080,end_of_unit,L3,0
0187575,56741,end_of_unit,L3,0
0187575,27971,end_of_unit,L3,0
0187575,63088,end_of_unit,L3,0
2586559,96748,midway,L2,1
2586559,06238,midway,L2,1
2586559,97634,midway,L2,1
2586559,54596,midway,L2,1
2586559,13080,end_of_unit,L3,0
2586559,56741,end_of_unit,L3,0
2586559,27971,end_of_unit,L3,0
2586559,63088,end_of_unit,L3,0
2586559,14415,baseline,L1,1
2586559,56400,baseline,L1,1
2586559,00592,baseline,L1,1
2723171,13080,end_of_unit,L3,1
2723171,56741,end_of_unit,L3,1
2723171,27971,end_of_unit,L3,1
2723171,63088,end_of_unit,L3,1
2723171,14415,baseline,L1,1
2723171,56400,baseline,L1,1
2723171,00592,baseline,L1,1
2723171,96748,midway,L2,1
2723171,06238,midway,L2,1
2723171,97634,midway,L2,1
2723171,54596,midway,L2,1
6607129,14415,baseline,L1,0
6607129,56400,baseline,L1,1
6607129,00592,baseline,L1,1
6607129,13080,end_of_unit,L3,0
6607129,56741,end_of_unit,L3,0
6607129,27971,end_of_unit,L3,0
6607129,63088,end_of_unit,L3,0
6607129,10231,end_of_unit,L2,1
6607129,97673,end_of_unit,L2,1
6607129,38641,end_of_unit,L2,1
3386904,96748,midway,L2,0
3386904,06238,midway,L2,1
3386904,97634,midway,L2,1
3386904,54596,midway,L2,1
3386904,49531,midway,L1,0
3386904,96568,midway,L1,1
3386904,33008,midway,L1,1
3386904,10231,end_of_unit,L2,1
3386904,97673,end_of_unit,L2,1
3386904,38641,end_of_unit,L2,1
3386904,13080,end_of_unit,L3,1
3386904,56741,end_of_unit,L3,1
3386904,27971,end_of_unit,L3,0
3386904,63088,end_of_unit,L3,1
3386904,14415,baseline,L1,0
3386904,56400,baseline,L1,0
3386904,00592,baseline,L1,1
6220773,10231,end_of_unit,L2,1
6220773,97673,end_of_unit,L2,1
6220773,38641,end_of_unit,L2,1
6220773,13080,end_of_unit,L3,1
6220773,56741,end_of_unit,L3,0
6220773,27971,end_of_unit,L3,0
6220773,63088,end_of_unit,L3,1
6220773,14415,baseline,L1,1
6220773,56400,baseline,L1,0
6220773,00592,baseline,L1,1
6220773,96748,midway,L2,0
6220773,06238,midway,L2,0
6220773,97634,midway,L2,0
6220773,54596,midway,L2,0
2764158,13080,end_of_unit,L3,0
2764158,56741,end_of_unit,L3,0
2764158,27971,end_of_unit,L3,1
2764158,63088,end_of_unit,L3,0
2764158,96748,midway,L2,1
2764158,06238,midway,L2,1
2764158,97634,midway,L2,1
2764158,54596,midway,L2,1
2764158,14415,baseline,L1,1
2764158,56400,baseline,L1,0
2764158,00592,baseline,L1,1
3917700,13080,end_of_unit,L3,0
3917700,56741,end_of_unit,L3,0
3917700,27971,end_of_unit,L3,0
3917700,63088,end_of_unit,L3,0
3917700,14415,baseline,L1,1
3917700,56400,baseline,L1,1
3917700,00592,baseline,L1,1
3917700,96748,midway,L2,1
3917700,06238,midway,L2,1
3917700,97634,midway,L2,1
3917700,54596,midway,L2,1
7318636,13080,end_of_unit,L3,1
7318636,56741,end_of_unit,L3,1
7318636,27971,end_of_unit,L3,1
7318636,63088,end_of_unit,L3,1
7318636,14415,baseline,L1,1
7318636,56400,baseline,L1,1
7318636,00592,baseline,L1,1
7318636,96748,midway,L2,1
7318636,06238,midway,L2,1
7318636,97634,midway,L2,1
7318636,54596,midway,L2,1
9815749,96748,midway,L2,1
9815749,06238,midway,L2,1
9815749,97634,midway,L2,1
9815749,54596,midway,L2,1
9815749,13080,end_of_unit,L3,1
9815749,56741,end_of_unit,L3,1
9815749,27971,end_of_unit,L3,1
9815749,63088,end_of_unit,L3,1
9815749,14415,baseline,L1,1
9815749,56400,baseline,L1,0
9815749,00592,baseline,L1,1
8704712,96748,midway,L2,1
8704712,06238,midway,L2,1
8704712,97634,midway,L2,1
8704712,54596,midway,L2,1
8704712,13080,end_of_unit,L3,1
8704712,56741,end_of_unit,L3,1
8704712,27971,end_of_unit,L3,1
8704712,63088,end_of_unit,L3,1
8704712,14415,baseline,L1,1
8704712,56400,baseline,L1,1
8704712,00592,baseline,L1,1
2422922,10231,end_of_unit,L2,0
2422922,97673,end_of_unit,L2,0
2422922,38641,end_of_unit,L2,0
2422922,13080,end_of_unit,L3,0
2422922,56741,end_of_unit,L3,0
2422922,27971,end_of_unit,L3,0
2422922,63088,end_of_unit,L3,0
2422922,14415,baseline,L1,0
2422922,56400,baseline,L1,0
2422922,00592,baseline,L1,0
6779202,96748,midway,L2,0
6779202,06238,midway,L2,0
6779202,97634,midway,L2,0
6779202,54596,midway,L2,1
6779202,49531,midway,L1,0
6779202,96568,midway,L1,0
6779202,33008,midway,L1,1
6779202,10231,end_of_unit,L2,0
6779202,97673,end_of_unit,L2,1
6779202,38641,end_of_unit,L2,1
6779202,13080,end_of_unit,L3,0
6779202,56741,end_of_unit,L3,1
6779202,27971,end_of_unit,L3,0
6779202,63088,end_of_unit,L3,0
6779202,14415,baseline,L1,0
6779202,56400,baseline,L1,0
6779202,00592,baseline,L1,0
2492769,13080,end_of_unit,L3,0
2492769,56741,end_of_unit,L3,1
2492769,27971,end_of_unit,L3,0
2492769,63088,end_of_unit,L3,0
2492769,14415,baseline,L1,1
2492769,56400,baseline,L1,1
2492769,00592,baseline,L1,1
2492769,96748,midway,L2,1
2492769,06238,midway,L2,1
2492769,97634,midway,L2,1
2492769,54596,midway,L2,1
2721316,13080,end_of_unit,L3,0
2721316,56741,end_of_unit,L3,0
2721316,27971,end_of_unit,L3,0
2721316,63088,end_of_unit,L3,0
2721316,96748,midway,L2,1
2721316,06238,midway,L2,1
2721316,97634,midway,L2,1
2721316,54596,midway,L2,1
2721316,14415,baseline,L1,1
2721316,56400,baseline,L1,1
2721316,00592,baseline,L1,1
5870115,96748,midway,L2,1
5870115,06238,midway,L2,1
5870115,97634,midway,L2,0
5870115,54596,midway,L2,1
5870115,10231,end_of_unit,L2,1
5870115,97673,end_of_unit,L2,1
5870115,38641,end_of_unit,L2,1
5870115,13080,end_of_unit,L3,0
5870115,56741,end_of_unit,L3,1
5870115,27971,end_of_unit,L3,0
5870115,63088,end_of_unit,L3,1
5870115,14415,baseline,L1,1
5870115,56400,baseline,L1,1
5870115,00592,baseline,L1,1
8277205,13080,end_of_unit,L3,0
8277205,56741,end_of_unit,L3,1
8277205,27971,end_of_unit,L3,0
8277205,63088,end_of_unit,L3,0
8277205,10231,end_of_unit,L2,1
8277205,97673,end_of_unit,L2,1
8277205,38641,end_of_unit,L2,1
8277205,14415,baseline,L1,1
8277205,56400,baseline,L1,0
8277205,00592,baseline,L1,1
3460099,13080,end_of_unit,L3,1
3460099,56741,end_of_unit,L3,1
3460099,27971,end_of_unit,L3,1
3460099,63088,end_of_unit,L3,1
3460099,14415,baseline,L1,1
3460099,56400,baseline,L1,0
3460099,00592,baseline,L1,1
3460099,96748,midway,L2,1
3460099,06238,midway,L2,1
3460099,97634,midway,L2,1
3460099,54596,midway,L2,1
8823941,13080,end_of_unit,L3,0
8823941,56741,end_of_unit,L3,0
8823941,27971,end_of_unit,L3,0
8823941,63088,end_of_unit,L3,0
8823941,14415,baseline,L1,0
8823941,56400,baseline,L1,1
8823941,00592,baseline,L1,1
8823941,96748,midway,L2,1
8823941,06238,midway,L2,1
8823941,97634,midway,L2,1
8823941,54596,midway,L2,1
6912722,13080,end_of_unit,L3,1
6912722,56741,end_of_unit,L3,1
6912722,27971,end_of_unit,L3,1
6912722,63088,end_of_unit,L3,1
6912722,96748,midway,L2,1
6912722,06238,midway,L2,1
6912722,97634,midway,L2,1
6912722,54596,midway,L2,1
6912722,49531,midway,L1,1
6912722,96568,midway,L1,1
6912722,33008,midway,L1,1
6629778,13080,end_of_unit,L3,0
6629778,56741,end_of_unit,L3,0
6629778,27971,end_of_unit,L3,0
6629778,63088,end_of_unit,L3,0
6629778,96748,midway,L2,1
6629778,06238,midway,L2,1
6629778,97634,midway,L2,1
6629778,54596,midway,L2,1
6629778,14415,baseline,L1,1
6629778,56400,baseline,L1,0
6629778,00592,baseline,L1,1
8546638,13080,end_of_unit,L3,0
8546638,56741,end_of_unit,L3,0
8546638,27971,end_of_unit,L3,0
8546638,63088,end_of_unit,L3,0
8546638,14415,baseline,L1,1
8546638,56400,baseline,L1,1
8546638,00592,baseline,L1,0
8546638,49531,midway,L1,1
8546638,96568,midway,L1,1
8546638,33008,midway,L1,1
8546638,96748,midway,L2,1
8546638,06238,midway,L2,1
8546638,97634,midway,L2,1
8546638,54596,midway,L2,1
8913038,13080,end_of_unit,L3,1
8913038,56741,end_of_unit,L3,1
8913038,27971,end_of_unit,L3,1
8913038,63088,end_of_unit,L3,1
8913038,14415,baseline,L1,1
8913038,56400,baseline,L1,0
8913038,00592,baseline,L1,1
8913038,96748,midway,L2,1
8913038,06238,midway,L2,1
8913038,97634,midway,L2,1
8913038,54596,midway,L2,1
2988250,14415,baseline,L1,1
2988250,56400,baseline,L1,1
2988250,00592,baseline,L1,1
2988250,13080,end_of_unit,L3,1
2988250,56741,end_of_unit,L3,1
2988250,27971,end_of_unit,L3,1
2988250,63088,end_of_unit,L3,1
2988250,96748,midway,L2,1
